# STEREO Data for run titled "SNR0.5"
#
# Total Number of Trials: 17902.0
# Solved Trials: 1008.0, 8.404902860001668% (of attempted solves), 5.630655792648866% (total)
# Solver Fails: 10899.0, 90.87801217376803% (of attempted solves), 60.881465758015864% (total)
# Timeout Fails: 86.0, 0.717084966230301% (of attempted solves), 0.4803932521505977% (total)
# Low Star Counts (<4): 5909.0, 33.00748519718467%
# Total Data Collection Time: 1.2592997607736227 hrs
# SNR: 0.5
# skip_header = 24.0
#
# Column Notes
# num: Data Index
# solved: 1 = Success, 0 = Fail, -1 = Undetermined (low star count or timed out)
# alt_error: Error in Altitude (from 45 deg)
# A4_index: Index used for ANITA4 data
# star_ct: Number of Stars in the field
# real_ra: Real RA of the center of the field in degrees
# real_dec: Real DEC of the center of the field in degrees
# ra: Result RA of the center of the field in degrees
# dec: Result DEC of the center of the field in degrees
# solve_time: Total time taken to solve (or fail) in seconds
#
# num     solved     alt_error     A4_index     star_ct     real_ra     real_dec     ra     dec     solve_time
134     0     -999     3443     15     125.24496144649501     -47.57276063575793     -999     -999     0.024907058104872704
135     0     -999     32575     8     136.96102894290857     -48.25872411267688     -999     -999     0.025799963623285294
136     -1     -999     7957     3     187.16036431575995     -31.678194561561277     -999     -999     -999
137     0     -999     4034     6     27.031725891071808     -36.85820978924295     -999     -999     0.017428072169423103
138     -1     -999     29721     2     73.80676627005485     -43.77728338662407     -999     -999     -999
139     0     -999     14938     7     270.9074204896116     -45.15691186054014     -999     -999     0.017546815797686577
140     0     -999     31122     5     163.246983334857     -49.10768825652616     -999     -999     0.019562896341085434
141     -1     -999     27066     3     6.2156349382880185     -45.155258051332     -999     -999     -999
142     0     -999     18477     6     286.07218795414593     -53.58352187725686     -999     -999     60.2537109516561
143     1     -0.003045258438916676     19307     13     284.18652756010846     -37.18971172415769     284.18554795526643     -37.19273982982951     16.19972102344036
144     0     -999     10273     4     291.9974129726235     -40.688354845612885     -999     -999     0.046427128836512566
145     0     -999     3175     8     225.67673502306388     -40.41697918323507     -999     -999     0.0243231188505888
146     0     -999     27386     4     300.835813925765     -42.37762623723843     -999     -999     0.013486947864294052
