# STEREO Data for run titled "SNR1"
#
# Total Number of Trials: 3304.0
# Solved Trials: 1008.0, 46.25975217989904% (of attempted solves), 30.508474576271187% (total)
# Solver Fails: 1150.0, 52.77650298301973% (of attempted solves), 34.80629539951574% (total)
# Timeout Fails: 21.0, 0.9637448370812299% (of attempted solves), 0.635593220338983% (total)
# Low Star Counts (<4): 1125.0, 34.049636803874094%
# Total Data Collection Time: 0.2884247080047175 hrs
# skip_header = 23
#
# Column Notes
# num: Data Index
# solved: 1 = Success, 0 = Fail, -1 = Undetermined (low star count or timed out)
# alt_error: Error in Altitude (from 45 deg)
# A4_index: Index used for ANITA4 data
# star_ct: Number of Stars in the field
# real_ra: Real RA of the center of the field in degrees
# real_dec: Real DEC of the center of the field in degrees
# ra: Result RA of the center of the field in degrees
# dec: Result DEC of the center of the field in degrees
# solve_time: Total time taken to solve (or fail) in seconds
#
# num     solved     alt_error     A4_index     star_ct     real_ra     real_dec     ra     dec     solve_time     snr     rotation
637     0     -999     31262     5     213.79400209600703     -48.93766330708851     -999     -999     0.025780871510505676     1.0      0
638     0     -999     13946     4     245.04787956297056     -47.643463433531494     -999     -999     147.69729506224394     1.0      0
639     -1     -999     30073     3     24.01047101998754     -43.875689046052685     -999     -999     -999     1.0      0
640     1     -0.0006172316726775762     7716     9     215.68732136757052     -46.144301659785405     215.68738338752777     -46.144969854482575     84.32399109005928     1.0      0
641     1     -0.0006967413939378275     4780     8     246.49636606930798     -43.913485278183934     246.4960906388649     -43.91415328169229     150.200234958902     1.0      0
642     1     -0.0002684529528593771     29448     9     128.52023844175918     -48.62201516600418     128.5192927145818     -48.62230003511368     91.03389806114137     1.0      0
643     0     -999     32944     9     224.72748226511166     -48.791598423797254     -999     -999     1297.290432965383     1.0      0
644     -1     -999     33970     1     310.53791388081873     -42.47234895011464     -999     -999     -999     1.0      0
645     0     -999     20790     8     95.48473619230634     -53.323812026275846     -999     -999     0.021094921976327896     1.0      0
646     -1     -999     22354     3     179.9117616225895     -43.03249295133228     -999     -999     -999     1.0      0
647     0     -999     16644     4     223.1877994265051     -53.390262191206936     -999     -999     75.32255095429718     1.0      0
648     1     -0.0002627858340886746     35591     7     347.71834782624205     -42.86125543288801     347.7173301887174     -42.86149355148786     48.94234798848629     1.0      0
649     1     0.0007746963975208132     25969     8     106.61327000653846     -45.87912067930357     106.60930815086378     -45.878078166438954     19.591338001191616     1.0      0
650     -1     -999     19840     2     35.415200952148716     -36.8330646863332     -999     -999     -999     1.0      0
651     0     -999     11533     6     86.00078454068745     -53.59850833534216     -999     -999     217.80812717042863     1.0      0
652     -1     -999     32912     7     151.56528767982135     -47.55820061692827     -999     -999     -999     1.0      0
653     1     -0.0009458924671505997     28771     9     215.36147197923833     -45.64617294305007     215.3613001157864     -45.64713578853982     168.135407846421     1.0      0
654     -1     -999     3977     1     350.8765381281162     -35.69643959690921     -999     -999     -999     1.0      0
655     0     -999     18847     5     323.2279090864719     -52.41779383271645     -999     -999     180.5312039796263     1.0      0
656     0     -999     20589     7     107.50708590334362     -47.53368470867826     -999     -999     130.35840191878378     1.0      0
657     1     -0.00017748214771984294     23178     5     82.21651691603708     -38.934030845989206     82.21664368389301     -38.93420674269259     80.17680910415947     1.0      0
658     -1     -999     2955     1     42.21052405851609     -44.206788447408364     -999     -999     -999     1.0      0
659     1     -0.005680943077322809     13799     8     152.57296527571484     -39.91913519762402     152.56649905170352     -39.924149336525936     44.74254813976586     1.0      0
660     -1     -999     3492     3     12.463094715265905     -52.10740018861346     -999     -999     -999     1.0      0
661     -1     -999     179     3     148.9088524453482     -40.193989586013956     -999     -999     -999     1.0      0
662     0     -999     7177     4     174.22494505080877     -57.11015137996192     -999     -999     71.65355398319662     1.0      0
663     0     -999     9516     5     93.80255774411748     -45.23149460192248     -999     -999     430.1442909054458     1.0      0
664     0     -999     21634     4     268.8249776134262     -52.99623318702901     -999     -999     340.6053059734404     1.0      0
665     -1     -999     8688     3     68.0720647004291     -44.108508014694     -999     -999     -999     1.0      0
666     0     -999     36377     5     25.593461145452938     -46.4018277270683     -999     -999     79.89043090492487     1.0      0
667     1     0.00025094699075367544     512     6     169.04184792883746     -50.177022516144525     169.0404997995715     -50.17698189072057     135.75791800394654     1.0      0
668     0     -999     9472     6     298.9753808287115     -53.277142366355655     -999     -999     123.13870596699417     1.0      0
669     1     0.0002745195224207464     37135     6     144.0968233574532     -46.473153671330984     144.09634630100834     -46.472875335503744     274.29252211004496     1.0      0
670     0     -999     14699     4     32.950598135707125     -44.808014206693734     -999     -999     60.6589918024838     1.0      0
671     -1     -999     25569     3     305.57859441393475     -40.75001971132874     -999     -999     -999     1.0      0
672     1     -0.0011109066577290605     26430     8     194.7630766868812     -42.99640224311865     194.76162437100754     -42.99741939055127     23.43675890006125     1.0      0
673     -1     -999     14765     2     15.344432317371654     -40.619732466110214     -999     -999     -999     1.0      0
674     -1     -999     17171     3     332.1298344318931     -54.4792814922857     -999     -999     -999     1.0      0
675     1     -0.0005983063513639308     33437     13     129.74237957973708     -41.42617433742103     129.7418115625026     -41.426793155059634     100.67993891425431     1.0      0
676     -1     -999     35834     2     162.71403368474762     -47.00517978412357     -999     -999     -999     1.0      0
677     1     -0.0021501682690399093     4050     7     315.36016663043006     -39.23846134391632     315.36109205713564     -39.24051923744383     43.00221195444465     1.0      0
678     0     -999     12281     4     316.2755157952522     -53.17580892710413     -999     -999     108.50399709306657     1.0      0
679     0     -999     32424     6     155.18447392173022     -46.32753580681304     -999     -999     95.25451785884798     1.0      0
680     0     -999     23489     8     210.73604137584698     -41.1610839484892     -999     -999     156.80306707508862     1.0      0
681     1     -0.0018032617802390405     26919     5     185.21230784636126     -42.49230655168771     185.20965660063592     -42.49426938471874     97.54509199410677     1.0      0
682     0     -999     3848     7     274.1608232257471     -38.52791523768833     -999     -999     0.016110949218273163     1.0      0
683     -1     -999     8131     1     33.038450379050715     -58.487788960986045     -999     -999     -999     1.0      0
684     1     -0.0012521682024981828     24983     5     286.1427711211539     -49.25041490591996     286.1427031353618     -49.25166808930346     92.52584399655461     1.0      0
685     0     -999     27717     10     224.21984016183345     -47.75728913856767     -999     -999     0.024039996787905693     1.0      0
686     0     -999     11285     4     72.85420426064923     -54.22886345854808     -999     -999     0.031182076781988144     1.0      0
687     0     -999     31374     4     88.13482524551935     -42.965900101680475     -999     -999     0.01909397542476654     1.0      0
688     0     -999     25539     8     234.07893473976196     -41.20201197945552     -999     -999     0.020739156752824783     1.0      0
689     0     -999     6032     5     248.867263450252     -56.471780400720704     -999     -999     656.701517989859     1.0      0
690     0     -999     36061     5     10.415604882610191     -43.7717814322004     -999     -999     0.027008121833205223     1.0      0
691     -1     -999     5590     2     20.37097255942113     -36.79943590942989     -999     -999     -999     1.0      0
692     0     -999     33739     4     31.72285957766575     -49.37536346264356     -999     -999     15.671450877562165     1.0      0
693     0     -999     17054     8     212.56141406831017     -45.94938284804899     -999     -999     54.27758698351681     1.0      0
694     -1     -999     29413     2     189.52256680884224     -45.31532722866359     -999     -999     -999     1.0      0
695     0     -999     36703     10     138.73182105075747     -44.24118756343745     -999     -999     0.031261006370186806     1.0      0
696     0     -999     4173     4     199.22915783094507     -54.23715720995908     -999     -999     79.66422382742167     1.0      0
697     -1     -999     20795     0     48.57542352239715     -52.14492125937761     -999     -999     -999     1.0      0
698     0     -999     35308     4     55.61741225875036     -48.013006829484574     -999     -999     40.21412204019725     1.0      0
699     0     -999     34157     4     152.01506579771146     -48.56844554213663     -999     -999     22.594371112063527     1.0      0
700     1     -0.000681898203090725     33462     8     199.12530394840888     -41.69014141384383     199.12396458974072     -41.69076368691817     28.800141997635365     1.0      0
701     1     -0.0010005481038604103     3650     6     226.78820919493342     -38.66789077507249     226.7871957379663     -38.66902778231481     13.043067185208201     1.0      0
702     -1     -999     24120     3     18.87927070869957     -44.44814766638093     -999     -999     -999     1.0      0
703     0     -999     8957     5     200.9176671168377     -55.30238427593282     -999     -999     0.016398029401898384     1.0      0
704     1     -0.0009134109367678889     23722     7     141.50113941500996     -42.94649806793727     141.5011259984013     -42.947419775267406     6.9990381598472595     1.0      0
705     1     -0.0025996608428400236     15572     9     234.22912538926022     -46.198737246327724     234.2265619419207     -46.20103154423254     6.275263149291277     1.0      0
706     0     -999     29846     7     109.668002990208     -44.34655467078873     -999     -999     374.0186740178615     1.0      0
707     1     0.0025256865040717003     22210     8     105.90457046119158     -47.67362972821458     105.90318658385881     -47.67122482482989     10.396977886557579     1.0      0
708     0     -999     26237     5     59.847685716981935     -41.77261639820374     -999     -999     0.012239906936883926     1.0      0
709     1     -0.0005959124806338423     2831     5     164.98486561889342     -42.27284290999158     164.98416809465525     -42.27334389618239     5.042153177782893     1.0      0
710     -1     -999     11705     2     291.7077747888481     -38.426614871878456     -999     -999     -999     1.0      0
711     -1     -999     21570     3     167.18448226013712     -46.456213938053494     -999     -999     -999     1.0      0
712     1     0.0009651265083334692     19024     7     107.36126863373173     -47.97107555482689     107.36027849709916     -47.97022571657501     108.47872612066567     1.0      0
713     -1     -999     14201     1     310.49949700703814     -49.43571710139618     -999     -999     -999     1.0      0
714     0     -999     18740     8     263.1263029784758     -48.903958845386995     -999     -999     0.054750824347138405     1.0      0
715     -1     -999     21137     0     44.91263943319781     -42.43543256389343     -999     -999     -999     1.0      0
716     1     -0.00019753705085889806     19886     5     167.12348262896842     -48.98211400784756     167.1221056826025     -48.98214464419947     47.10610490292311     1.0      0
717     -1     -999     10563     3     71.3445835226369     -35.78473773253722     -999     -999     -999     1.0      0
718     1     -0.0007462469975436647     2070     5     246.41216105831424     -38.32926324796525     246.4117615933954     -38.33006667082594     113.43674082309008     1.0      0
719     -1     -999     13533     1     0.9471248067709245     -38.91313666508477     -999     -999     -999     1.0      0
720     -1     -999     23020     2     34.14354668179845     -39.132802293592334     -999     -999     -999     1.0      0
721     0     -999     32246     5     110.5777900286751     -46.592080274863456     -999     -999     46.41529801301658     1.0      0
722     -1     -999     32322     3     58.228743630006136     -48.71291905110585     -999     -999     -999     1.0      0
723     -1     -999     20194     2     161.76907991581194     -38.175457335610325     -999     -999     -999     1.0      0
724     0     -999     30796     5     101.04828740449673     -48.57767172019741     -999     -999     21.475714864209294     1.0      0
725     -1     -999     21061     3     52.07743156179511     -46.08072909844948     -999     -999     -999     1.0      0
726     0     -999     1009     4     331.64729601053205     -40.393390818443514     -999     -999     0.0250090379267931     1.0      0
727     1     -0.0007902680019924446     2745     12     203.70178308707563     -50.504745577322474     203.7005915190234     -50.50541209630586     136.52842701412737     1.0      0
728     -1     -999     25346     2     14.321934978173452     -49.191812158253136     -999     -999     -999     1.0      0
729     0     -999     23079     10     134.03949523151053     -43.289165020743624     -999     -999     0.016137026250362396     1.0      0
730     0     -999     20406     6     255.31879212544266     -44.88045826347541     -999     -999     0.027621164917945862     1.0      0
731     -1     -999     11396     2     303.97665452756814     -38.4599945142094     -999     -999     -999     1.0      0
732     0     -999     18323     4     187.4935963954607     -51.37928715201099     -999     -999     0.03261305391788483     1.0      0
733     0     -999     25557     4     340.82962542909956     -43.16851562550192     -999     -999     299.7939269989729     1.0      0
734     -1     -999     1737     2     170.25454842449622     -38.50557056358477     -999     -999     -999     1.0      0
735     -1     -999     18182     1     47.96906428917382     -37.57346729422043     -999     -999     -999     1.0      0
736     1     -1.8653761408415903e-05     21313     8     139.23672163111198     -50.29900938674133     139.2356478771782     -50.29891245519009     258.50738608278334     1.0      0
737     -1     -999     31378     2     13.762058872311977     -40.90789081902819     -999     -999     -999     1.0      0
738     -1     -999     34735     2     304.82139099521413     -47.674188407424396     -999     -999     -999     1.0      0
739     -1     -999     8895     3     343.2261565400205     -38.821170246132105     -999     -999     -999     1.0      0
740     1     0.00262826662757476     1492     6     260.78525162796     -47.61495338881596     260.7883276769008     -47.61277333052104     55.541789159178734     1.0      0
741     -1     -999     17076     2     13.939158980124002     -49.28171093563063     -999     -999     -999     1.0      0
742     0     -999     32449     4     86.25876851516563     -48.338553560827876     -999     -999     280.0077758729458     1.0      0
743     1     -4.836678613173717e-06     29800     8     259.14183067673207     -47.23758602266621     259.1437168246702     -47.23748269766848     510.0529692135751     1.0      0
744     -1     -999     2625     3     68.5894476526636     -36.8155267682232     -999     -999     -999     1.0      0
745     -1     -999     12880     2     177.0122632224597     -42.59005415661519     -999     -999     -999     1.0      0
746     1     -0.0015425657408769666     19232     10     234.23507285498414     -37.86208449142228     234.23324698646667     -37.86375350054327     227.1307879127562     1.0      0
747     -1     -999     21100     3     326.4203052622313     -35.64867271314262     -999     -999     -999     1.0      0
748     0     -999     30797     4     320.53847176601556     -43.63468467631835     -999     -999     64.45431802421808     1.0      0
749     1     0.0022146378702103675     34059     9     105.93336172826821     -48.31978314903444     105.9320036459704     -48.31755629552471     15.699817100539804     1.0      0
750     -1     -999     23506     2     40.85216220370343     -48.65043994357666     -999     -999     -999     1.0      0
751     1     -0.00032020737381088793     32337     6     52.22483604960379     -48.606366745487996     52.22474796918901     -48.606685941377194     250.13559707440436     1.0      0
752     1     -0.0008622027466174131     9259     8     214.058974226041     -46.16101707473394     214.0583137933751     -46.16178403811889     88.15194689668715     1.0      0
753     1     -0.0005579383205187582     31991     8     249.40859581458292     -44.41014767065536     249.4086172679043     -44.41070998628049     24.64095805771649     1.0      0
754     -1     -999     24137     2     202.09287011320893     -46.075325941264815     -999     -999     -999     1.0      0
755     0     -999     1969     4     339.03655868343174     -43.06454565406787     -999     -999     0.035951146855950356     1.0      0
756     1     -4.6276355959662396e-05     21688     12     131.42366237549314     -38.70697541976711     131.42289466895517     -38.70695473841008     113.24775009416044     1.0      0
757     0     -999     15232     4     161.7592514136033     -46.548135707148504     -999     -999     0.0496511347591877     1.0      0
758     0     -999     4042     4     62.960236036201344     -41.06196710421378     -999     -999     0.02036592923104763     1.0      0
759     -1     -999     15105     1     65.20565057035076     -38.52734561756946     -999     -999     -999     1.0      0
760     0     -999     11374     7     201.96309177920435     -39.690902446891016     -999     -999     156.69340104795992     1.0      0
761     1     -0.00238716970726216     10155     12     287.3256964505186     -36.91568769511933     287.3257216877482     -36.9181025002834     25.900109903886914     1.0      0
762     -1     -999     4280     0     272.780295570644     -53.50336088710692     -999     -999     -999     1.0      0
763     0     -999     4909     5     82.52746658516887     -50.59429735640219     -999     -999     0.015556113794445992     1.0      0
764     0     -999     9970     4     90.12957398390004     -55.690512892802694     -999     -999     0.05423207767307758     1.0      0
765     -1     -999     36382     1     78.509033768966     -44.704875979907094     -999     -999     -999     1.0      0
766     -1     -999     15508     2     158.98780245885203     -38.48888635707515     -999     -999     -999     1.0      0
767     0     -999     21668     6     215.48079159760746     -49.77704272034998     -999     -999     183.05140198208392     1.0      0
768     -1     -999     17651     1     330.9510341206259     -44.27511043547112     -999     -999     -999     1.0      0
769     1     -0.00030055545490625946     8627     7     217.0325270629471     -51.90069171690968     217.0316134732129     -51.901166347707644     20.84950404241681     1.0      0
770     -1     -999     27123     3     311.6398189724822     -41.05718983445931     -999     -999     -999     1.0      0
771     0     -999     8802     5     200.26079057352084     -57.09025651182771     -999     -999     174.95857807807624     1.0      0
772     -1     -999     30696     2     325.58754754123606     -45.813082475933335     -999     -999     -999     1.0      0
773     0     -999     31779     5     180.32116282007695     -42.6557276280058     -999     -999     106.58894688822329     1.0      0
774     0     -999     19175     5     248.47644340942676     -36.803906760322185     -999     -999     102.68039698712528     1.0      0
775     0     -999     3089     4     266.3539434327871     -49.49015721793205     -999     -999     0.020436011254787445     1.0      0
776     1     -0.0006210580316832193     26193     5     168.71080649047428     -45.532437373391275     168.7088120814855     -45.53294219881502     14.769525034353137     1.0      0
777     0     -999     12502     6     31.581703239106567     -51.572834323551376     -999     -999     0.02318411134183407     1.0      0
778     -1     -999     30067     3     176.52457277835094     -44.80803042755158     -999     -999     -999     1.0      0
779     -1     -999     1093     1     3.5402017438074234     -38.594345650071205     -999     -999     -999     1.0      0
780     -1     -999     37010     3     336.1806400948978     -44.046040373945786     -999     -999     -999     1.0      0
781     1     -0.00029471813018489     18424     6     170.49062084441871     -46.0738669840732     170.4890427956906     -46.07392569025393     59.44480700418353     1.0      0
782     -1     -999     25337     0     17.344388739557193     -49.389355588444225     -999     -999     -999     1.0      0
783     0     -999     25825     5     299.41019324454584     -41.368246216355544     -999     -999     46.84390500187874     1.0      0
784     1     -0.0001717978037447665     3883     11     122.27472873889295     -53.70519190909481     122.27443043625705     -53.705348877951025     9.514726931229234     1.0      0
785     0     -999     19912     4     190.24340776015592     -50.937879519112705     -999     -999     0.018906081095337868     1.0      0
786     0     -999     31844     5     20.559062771677375     -47.237642700844994     -999     -999     0.024098902940750122     1.0      0
787     -1     -999     29079     0     329.17657744403164     -43.016580046519096     -999     -999     -999     1.0      0
788     -1     -999     19883     2     354.04681657745385     -40.98502011236889     -999     -999     -999     1.0      0
789     -1     -999     4098     2     163.17060675118051     -53.080139258652366     -999     -999     -999     1.0      0
790     1     0.00015604852424644378     13479     8     145.29531971398873     -49.481831706541506     145.29405034838382     -49.481525652825916     94.60529498755932     1.0      0
791     0     -999     13201     11     150.46379237917444     -53.57824631650297     -999     -999     799.9984349589795     1.0      0
792     1     -0.0017812095783895643     851     6     314.2873687080106     -37.73800817878716     314.2881605560895     -37.739714096309875     126.55166699551046     1.0      0
793     1     0.0005060311045994581     3788     9     102.3362589978257     -53.58932727549547     102.33592039285331     -53.5888034211135     37.26436011493206     1.0      0
794     -1     -999     33482     1     14.737748300728951     -48.796554670139756     -999     -999     -999     1.0      0
795     0     -999     23331     7     144.70202007388428     -39.395594500502696     -999     -999     139.59094998426735     1.0      0
796     -1     -999     10183     0     357.0131032516702     -35.77461410801245     -999     -999     -999     1.0      0
797     -1     -999     14732     2     258.84736669850685     -40.98061599586913     -999     -999     -999     1.0      0
798     0     -999     34103     5     169.47792982050805     -47.63347610333542     -999     -999     774.1325520910323     1.0      0
799     1     -0.000764865080853383     6651     5     142.95852808291215     -43.80954283085255     142.9581222364314     -43.810436756201526     119.46791596710682     1.0      0
800     -1     -999     29232     2     16.239029824878955     -48.323311695221925     -999     -999     -999     1.0      0
801     1     0.0002970360628822277     32185     6     171.73306430612584     -41.97210933790234     171.7311833442795     -41.97189467556302     39.24505109898746     1.0      0
802     0     -999     22338     6     339.77647362126277     -45.86261450958332     -999     -999     0.033217016607522964     1.0      0
803     1     -0.0010622116490708322     4394     9     196.0574407354376     -49.43954780737274     196.05606472336677     -49.44042367285713     75.17540594562888     1.0      0
804     1     -0.0005969694379786006     6458     6     244.6999184025577     -40.44681771270796     244.69993930658723     -40.44744467998386     36.94596095010638     1.0      0
805     -1     -999     26307     1     311.4385564123344     -48.432482741537264     -999     -999     -999     1.0      0
806     0     -999     24038     12     226.09701255791728     -42.034096711299775     -999     -999     99.60689186118543     1.0      0
807     -1     -999     30951     2     198.5064281446597     -45.4650277776616     -999     -999     -999     1.0      0
808     1     -0.0010548765558340278     25794     9     269.9489848904583     -42.634213786738464     269.9489195680942     -42.63527779971323     209.65675101615489     1.0      0
809     -1     -999     13118     2     27.480854315314875     -44.60255566943731     -999     -999     -999     1.0      0
810     -1     -999     25935     1     78.34577588895894     -44.43417498335325     -999     -999     -999     1.0      0
811     1     -0.0003884589181524234     16543     6     134.06868639012737     -50.78189413087215     134.06798082496732     -50.78221134520451     223.74811908230186     1.0      0
812     -1     -999     33033     3     15.857086217669753     -41.922158898797754     -999     -999     -999     1.0      0
813     0     -999     10685     4     348.8784923159329     -48.67922458209743     -999     -999     247.575354995206     1.0      0
814     -1     -999     5442     3     280.43589060307136     -35.940388480701856     -999     -999     -999     1.0      0
815     -1     -999     27279     1     42.102049851721475     -44.247019499427566     -999     -999     -999     1.0      0
816     1     -0.0006361624807169619     35735     6     248.83903823765004     -45.54462138970848     248.83907888303509     -45.54525697644704     55.6894619949162     1.0      0
817     -1     -999     21370     3     231.46764932537297     -52.50416034453696     -999     -999     -999     1.0      0
818     0     -999     30015     5     92.77105988582187     -41.71780606730504     -999     -999     0.040433136746287346     1.0      0
819     -1     -999     22752     3     33.67988175759133     -41.08830283550385     -999     -999     -999     1.0      0
820     1     -0.0008709879761994443     30189     6     111.41954610856725     -41.36430240667654     111.4192741764797     -41.36517899025701     121.13989004865289     1.0      0
821     1     -0.0022797927106097404     21033     18     131.55043755840688     -54.3757910295636     131.5536313051212     -54.37809494805441     32.80338295735419     1.0      0
822     1     -0.0004516937265819365     5867     7     106.73899751221454     -39.728332367110816     106.73854817454925     -39.7287121615486     28.87117094360292     1.0      0
823     0     -999     10532     9     133.5997827889318     -43.25290805006937     -999     -999     0.022446969524025917     1.0      0
824     1     -0.00016778007120166194     34195     10     215.69527445083673     -46.69134779640071     215.6958916210578     -46.691480373991276     297.19087295234203     1.0      0
825     1     -0.00043668144940056663     30008     6     253.8214205704014     -48.46514831964223     253.82108092115308     -48.465585218708696     145.34003101289272     1.0      0
826     -1     -999     20072     1     351.5506260519582     -47.74373592654475     -999     -999     -999     1.0      0
827     -1     -999     8245     2     3.651548805325479     -52.709345553711856     -999     -999     -999     1.0      0
828     0     -999     26717     5     9.615811407884333     -49.68919274699261     -999     -999     74.7561720199883     1.0      0
829     1     -0.0006157076303239251     28118     8     142.33595046012897     -41.199662761341884     142.33517414837561     -41.20030317370912     31.278304057195783     1.0      0
830     1     -0.00020754825641233765     17687     6     352.37356966476847     -46.24029342898808     352.37464080768405     -46.24066683610229     265.9186280798167     1.0      0
831     0     -999     1208     6     187.38049814259935     -49.45594369685214     -999     -999     332.56485406309366     1.0      0
832     0     -999     20964     4     79.07293490976757     -52.1483817835166     -999     -999     217.54091791808605     1.0      0
833     0     -999     7177     4     356.9119228661741     -32.86788922189242     -999     -999     77.70556095056236     1.0      0
834     0     -999     13145     7     228.76987417721105     -44.45739802174464     -999     -999     0.024857930839061737     1.0      0
835     1     -0.0006689251181981604     28488     9     270.8168455547361     -41.59827475840039     270.8166723454537     -41.59893931914017     62.117590103298426     1.0      0
836     1     0.0009979465274767563     15539     15     120.07498575880274     -37.13998315854375     120.07449904031711     -37.13900023130918     180.34147191792727     1.0      0
837     0     -999     3401     4     324.05139249675614     -48.46175433117371     -999     -999     220.2327491249889     1.0      0
838     0     -999     20884     4     78.1046014919235     -53.02930728676748     -999     -999     44.3383960518986     1.0      0
839     0     -999     2022     6     206.55268896970375     -42.591136830035815     -999     -999     0.025491928681731224     1.0      0
840     0     -999     1789     6     233.4761120940209     -35.4297026663772     -999     -999     99.15541298687458     1.0      0
841     1     -0.0008232488713133534     2689     8     238.78016399681908     -53.59703318140894     238.77930769892862     -53.597842075713146     18.48386600613594     1.0      0
842     -1     -999     12753     3     226.19625784360915     -35.93664830768229     -999     -999     -999     1.0      0
843     1     -0.0004613879608896809     6833     6     225.39378306338745     -36.0601031644163     225.3932635548504     -36.06065109477716     63.26882494613528     1.0      0
844     0     -999     3155     7     103.60584785333188     -41.147223328399576     -999     -999     856.6068299114704     1.0      0
845     -1     -999     7618     3     336.9180668566894     -54.257364659167735     -999     -999     -999     1.0      0
846     1     -0.0006711561402070743     31129     7     251.34834555014677     -44.81646060358844     251.3477312737497     -44.81718024659672     101.16851096972823     1.0      0
847     -1     -999     10628     3     5.477478851585026     -43.69902341279473     -999     -999     -999     1.0      0
848     1     -0.00015123222107860101     18616     6     302.2870486436715     -53.67218539079985     302.28600960192443     -53.67233527726861     53.83988609537482     1.0      0
849     0     -999     15914     4     83.08348075164558     -50.700275633732474     -999     -999     0.024385051801800728     1.0      0
850     1     -9.714879000455312e-05     31420     10     228.299703958081     -49.052472104966824     228.29277654978137     -49.05263972656136     150.81813000142574     1.0      0
851     0     -999     2239     4     168.08887881124173     -53.52996627656065     -999     -999     0.05266512744128704     1.0      0
852     -1     -999     36165     2     74.65017425545491     -43.26418647953534     -999     -999     -999     1.0      0
853     0     -999     22980     4     25.95291308696359     -38.9251586657689     -999     -999     147.77330006472766     1.0      0
854     1     -0.0005938095810194     35218     6     285.83940569158705     -44.46273908390613     285.8395721592353     -44.463344934182366     43.63500280305743     1.0      0
855     1     -0.00019760012472147537     22926     13     133.06526619912574     -47.68374348604752     133.0647035238421     -47.68388689690644     143.65528197959065     1.0      0
856     -1     -999     33346     2     38.59020551001898     -45.60239498549952     -999     -999     -999     1.0      0
857     1     -0.0004290993035240831     9665     6     279.19473008582816     -41.184444623229126     279.1953404690294     -41.18500048113316     135.77330694533885     1.0      0
858     1     0.0002558576592832651     11088     5     146.53852939948283     -38.13850754363743     146.53747384319698     -38.138381502015044     89.9935660418123     1.0      0
859     0     -999     18010     4     67.36100057596876     -45.02576610852318     -999     -999     165.06052995100617     1.0      0
860     0     -999     30499     4     295.5461952064789     -46.68532592730994     -999     -999     0.019369181245565414     1.0      0
861     -1     -999     28056     3     168.81999808185844     -41.16321860591453     -999     -999     -999     1.0      0
862     -1     -999     23901     0     329.15509519852014     -44.38483579360236     -999     -999     -999     1.0      0
863     -1     -999     18295     1     276.44953864442596     -51.0181356581055     -999     -999     -999     1.0      0
864     1     -0.0006179799909276085     28120     11     134.2252853011291     -41.503118422071395     134.2246618808525     -41.503762964887926     28.305818093940616     1.0      0
865     -1     -999     14165     2     162.76833038506555     -37.311809237906644     -999     -999     -999     1.0      0
866     1     -0.0004888223665062696     26440     7     198.92273045143685     -43.10833264705502     198.92130904163562     -43.10872446049785     70.65123901702464     1.0      0
867     1     -0.0006847676467458541     29326     10     229.66562891626347     -41.62124514647804     229.6654280091944     -41.62193765361271     64.31321892887354     1.0      0
868     0     -999     26412     5     88.81146192180493     -41.88583275490354     -999     -999     0.039915088564157486     1.0      0
869     -1     -999     33098     3     45.242923558305364     -41.60793631127502     -999     -999     -999     1.0      0
870     1     -1.5037254257777022e-05     7953     5     162.10984092656892     -32.298591438528675     162.10849915893772     -32.298718818561746     413.0804140586406     1.0      0
871     0     -999     6412     5     255.51725339991427     -45.11604575663906     -999     -999     0.04530511796474457     1.0      0
872     -1     -999     37114     2     359.42912462745164     -43.64641172860786     -999     -999     -999     1.0      0
873     0     -999     8849     4     63.58240603479387     -35.85577560747982     -999     -999     0.08039502426981926     1.0      0
874     0     -999     31913     7     228.99878166230837     -43.87059422041512     -999     -999     43.792714131996036     1.0      0
875     0     -999     15932     7     90.12760916645794     -50.33126344742789     -999     -999     197.39555520936847     1.0      0
876     -1     -999     4831     2     344.4114408300258     -55.83135940946453     -999     -999     -999     1.0      0
877     -1     -999     11327     1     197.86134625460292     -38.80757804150372     -999     -999     -999     1.0      0
878     0     -999     28547     6     203.9524818423311     -43.04837359802357     -999     -999     0.018443213775753975     1.0      0
879     -1     -999     12697     0     334.4555735330427     -51.38307472917069     -999     -999     -999     1.0      0
880     1     -0.00024356968113181665     32568     5     322.4920257679851     -41.87293263632811     322.492112483604     -41.87317802061078     39.63339701294899     1.0      0
881     0     -999     12806     4     150.34718531701407     -43.89322902418232     -999     -999     106.69937892816961     1.0      0
882     -1     -999     16852     3     63.43587940040868     -36.50257547860878     -999     -999     -999     1.0      0
883     0     -999     10983     4     316.74421846033374     -54.086397453416545     -999     -999     45.95830314792693     1.0      0
884     0     -999     17394     4     89.30211374215983     -48.07849982417168     -999     -999     113.68076200596988     1.0      0
885     0     -999     10098     8     259.83206021477014     -39.11874568391993     -999     -999     0.028242822736501694     1.0      0
886     1     -0.000656737808022001     23369     8     187.3507675249427     -41.629765440111804     187.3491296520929     -41.630279541745985     16.976009123027325     1.0      0
887     -1     -999     16450     2     15.441562310454355     -37.59056984820428     -999     -999     -999     1.0      0
888     1     -0.001939839654923503     19573     6     316.4396025506903     -38.046689228445736     316.44026572877544     -38.048590857324285     100.22060014307499     1.0      0
889     1     -0.0011193108442455468     4357     10     211.89334591135668     -52.62637213106919     211.89259939187798     -52.62742815640435     10.242332937195897     1.0      0
